msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
13000598,RODENTIA,Cricetidae,Bibimys,NA,NA,NA,NA
13000602,RODENTIA,Cricetidae,Blarinomys,NA,NA,NA,NA
13000604,RODENTIA,Cricetidae,Brucepattersonius,NA,NA,NA,NA
13000613,RODENTIA,Cricetidae,Calomys,Hesperomys,Waterhouse,1839,NA
13000626,RODENTIA,Cricetidae,Chelemys,NA,NA,NA,NA
13000630,RODENTIA,Cricetidae,Chibchanomys,NA,NA,NA,NA
13000633,RODENTIA,Cricetidae,Chilomys,NA,NA,NA,NA
13000635,RODENTIA,Cricetidae,Chinchillula,NA,NA,NA,NA
13000637,RODENTIA,Cricetidae,Delomys,NA,NA,NA,NA
13000641,RODENTIA,Cricetidae,Deltamys,NA,NA,NA,NA
13000643,RODENTIA,Cricetidae,Eligmodontia,Elimodon,Fitzinger,1867,NA
13000643,RODENTIA,Cricetidae,Eligmodontia,Eligmodon,Wagner,1841,NA
13000643,RODENTIA,Cricetidae,Eligmodontia,Heligmodontia,Aggasiz,1846,NA
13000648,RODENTIA,Cricetidae,Euneomys,Chelemyscus,Thomas,1925,NA
13000653,RODENTIA,Cricetidae,Galenomys,NA,NA,NA,NA
13000655,RODENTIA,Cricetidae,Geoxus,NA,NA,NA,NA
13000657,RODENTIA,Cricetidae,Graomys,Bothriomys,Ameghino,1889,NA
13000662,RODENTIA,Cricetidae,Handleyomys,NA,NA,NA,NA
13000665,RODENTIA,Cricetidae,Holochilus,Holochilomys,Brandt,1855,NA
13000669,RODENTIA,Cricetidae,Ichthyomys,NA,NA,NA,NA
13000674,RODENTIA,Cricetidae,Irenomys,NA,NA,NA,NA
13000676,RODENTIA,Cricetidae,Juliomys,NA,NA,NA,NA
13000679,RODENTIA,Cricetidae,Juscelinomys,NA,NA,NA,NA
13000683,RODENTIA,Cricetidae,Kunsia,NA,NA,NA,NA
13000686,RODENTIA,Cricetidae,Lenoxus,NA,NA,NA,NA
13000688,RODENTIA,Cricetidae,Loxodontomys,NA,NA,NA,NA
13000691,RODENTIA,Cricetidae,Lundomys,NA,NA,NA,NA
13000693,RODENTIA,Cricetidae,Megalomys,Moschomys,Trouessart,1903,"[unnecessary substitute for Megalomys , not Moschomys Billberg, 1827 = Ondatra]"
13000693,RODENTIA,Cricetidae,Megalomys,Moschophoromys,Elliot,1904,[unnecessary substitute for Moschomys]
13000696,RODENTIA,Cricetidae,Megaoryzomys,NA,NA,NA,NA
13000698,RODENTIA,Cricetidae,Melanomys,NA,NA,NA,NA
13000702,RODENTIA,Cricetidae,Microakodontomys,NA,NA,NA,NA
13000704,RODENTIA,Cricetidae,Microryzomys,Thallomyscus,Thomas,1926,NA
13000707,RODENTIA,Cricetidae,Neacomys,NA,NA,NA,NA
13000716,RODENTIA,Cricetidae,Necromys,Bolomys,Thomas,1916,NA
13000716,RODENTIA,Cricetidae,Necromys,Cabreramys,Massoia and Fornes,1967,NA
13000726,RODENTIA,Cricetidae,Nectomys,Potamys,Liais,1872,NA
13000732,RODENTIA,Cricetidae,Neotomys,NA,NA,NA,NA
13000734,RODENTIA,Cricetidae,Nesoryzomys,NA,NA,NA,NA
13000739,RODENTIA,Cricetidae,Neusticomys,Daptomys,Anthony,1929,NA
13000745,RODENTIA,Cricetidae,Noronhomys,NA,NA,NA,NA
13000747,RODENTIA,Cricetidae,Notiomys,NA,NA,NA,NA
13000749,RODENTIA,Cricetidae,Oecomys,NA,NA,NA,NA
13000765,RODENTIA,Cricetidae,Oligoryzomys,NA,NA,NA,NA
13000784,RODENTIA,Cricetidae,Oryzomys,Macruroryzomys,Hershkovitz,1948,[nomen nudum]
13000784,RODENTIA,Cricetidae,Oryzomys,Micronectomys,Hershkovitz,1948,[nomen nudum]
13000828,RODENTIA,Cricetidae,Oxymycterus,NA,NA,NA,NA
13000845,RODENTIA,Cricetidae,Paralomys,NA,NA,NA,NA
13000847,RODENTIA,Cricetidae,Pearsonomys,NA,NA,NA,NA
13000849,RODENTIA,Cricetidae,Phaenomys,NA,NA,NA,NA
13000851,RODENTIA,Cricetidae,Phyllotis,NA,NA,NA,NA
13000865,RODENTIA,Cricetidae,Podoxymys,NA,NA,NA,NA
13000867,RODENTIA,Cricetidae,Pseudoryzomys,NA,NA,NA,NA
13000869,RODENTIA,Cricetidae,Punomys,NA,NA,NA,NA
13000872,RODENTIA,Cricetidae,Reithrodon,Proreithrodon,Ameghino,1889,NA
13000872,RODENTIA,Cricetidae,Reithrodon,Ptyssophorus,Ameghino,1889,NA
13000872,RODENTIA,Cricetidae,Reithrodon,Tretomys,Ameghino,1889,NA
13000875,RODENTIA,Cricetidae,Rhagomys,NA,NA,NA,NA
13000878,RODENTIA,Cricetidae,Rheomys,Neorheomys,Goodwin,1959,NA
13000883,RODENTIA,Cricetidae,Rhipidomys,NA,NA,NA,NA
13000901,RODENTIA,Cricetidae,Salinomys,NA,NA,NA,NA
13000903,RODENTIA,Cricetidae,Scapteromys,NA,NA,NA,NA
13000906,RODENTIA,Cricetidae,Scolomys,NA,NA,NA,NA
13000909,RODENTIA,Cricetidae,Sigmodon,Deilemys,Saussure,1860,NA
13000909,RODENTIA,Cricetidae,Sigmodon,Lasiomys,Burmeister,1854,NA
13000909,RODENTIA,Cricetidae,Sigmodon,Sigmomys,Thomas,1901,NA
13000926,RODENTIA,Cricetidae,Sigmodontomys,NA,NA,NA,NA
13000929,RODENTIA,Cricetidae,Tapecomys,NA,NA,NA,NA
13000931,RODENTIA,Cricetidae,Thalpomys,NA,NA,NA,NA
13000934,RODENTIA,Cricetidae,Thaptomys,NA,NA,NA,NA
13000936,RODENTIA,Cricetidae,Thomasomys,Erioryzomys,Bangs,1900,NA
13000936,RODENTIA,Cricetidae,Thomasomys,Inomys,Thomas,1917,NA
13000973,RODENTIA,Cricetidae,Wiedomys,NA,NA,NA,NA
13000975,RODENTIA,Cricetidae,Wilfredomys,NA,NA,NA,NA
13000977,RODENTIA,Cricetidae,Zygodontomys,NA,NA,NA,NA
13000981,RODENTIA,Cricetidae,Nyctomys,NA,NA,NA,NA
13000983,RODENTIA,Cricetidae,Otonyctomys,NA,NA,NA,NA
13000985,RODENTIA,Cricetidae,Ototylomys,NA,NA,NA,NA
13000987,RODENTIA,Cricetidae,Tylomys,NA,NA,NA,NA
13000997,RODENTIA,Muridae,Acomys,Acanthomys,Lesson,1842,"[not Gray, 1867, or Tokuda, 1941]"
13000997,RODENTIA,Muridae,Acomys,Acosminthus,Gloger,1841,NA
13000997,RODENTIA,Muridae,Acomys,Peracomys,F. Petter and Roche,1981,NA
13000997,RODENTIA,Muridae,Acomys,Subacomys,"Denys, Gautun, Tranier, and Volobouev",1994,NA
13001020,RODENTIA,Muridae,Deomys,NA,NA,NA,NA
13001022,RODENTIA,Muridae,Lophuromys,Kivumys,Dieterlen,1987,NA
13001022,RODENTIA,Muridae,Lophuromys,Lasiomys,Peters,1866,"[not Burmeister, 1854]"
13001022,RODENTIA,Muridae,Lophuromys,Neanthomys,Toschi,1946,NA
13001046,RODENTIA,Muridae,Uranomys,NA,NA,NA,NA
13001049,RODENTIA,Muridae,Ammodillus,NA,NA,NA,NA
13001051,RODENTIA,Muridae,Brachiones,NA,NA,NA,NA
13001053,RODENTIA,Muridae,Desmodilliscus,NA,NA,NA,NA
13001055,RODENTIA,Muridae,Desmodillus,NA,NA,NA,NA
13001057,RODENTIA,Muridae,Dipodillus,Petteromys,Pavlinov,1982,NA
13001073,RODENTIA,Muridae,Gerbilliscus,Taterona,Wroughton,1917,NA
13001087,RODENTIA,Muridae,Gerbillurus,Paratatera,Petter,1983,NA
13001087,RODENTIA,Muridae,Gerbillurus,Progerbillurus,Pavlinov,1982,NA
13001095,RODENTIA,Muridae,Gerbillus,Endecapleura,Lataste,1882,NA
13001095,RODENTIA,Muridae,Gerbillus,Hendecapleura,Lataste,1894,NA
13001095,RODENTIA,Muridae,Gerbillus,Monodia,Heim de Balsac,1943,NA
13001136,RODENTIA,Muridae,Meriones,Cheliones,Thomas,1919,NA
13001136,RODENTIA,Muridae,Meriones,Idomeneus,Schultze,1900,NA
13001136,RODENTIA,Muridae,Meriones,Meraeus,Billberg,1828,[nomen nudum]
13001136,RODENTIA,Muridae,Meriones,Pallasiomys,Heptner,1933,NA
13001136,RODENTIA,Muridae,Meriones,Parameriones,Heptner,1937,"[not Tchernov and Chetboun, 1984]"
13001158,RODENTIA,Muridae,Microdillus,NA,NA,NA,NA
13001160,RODENTIA,Muridae,Pachyuromys,NA,NA,NA,NA
13001162,RODENTIA,Muridae,Psammomys,Parameriones,Tchernov and Chetboun,1984,"[not of Heptner, 1937]"
13001165,RODENTIA,Muridae,Rhombomys,Amphiaulacomys,Lataste,1882,NA
13001165,RODENTIA,Muridae,Rhombomys,Pliorhombomys,Fokanov,1964,[nomen nudum]
13001165,RODENTIA,Muridae,Rhombomys,Pliorhombomys,Fokanov,1976,NA
13001167,RODENTIA,Muridae,Sekeetamys,NA,NA,NA,NA
13001169,RODENTIA,Muridae,Tatera,NA,NA,NA,NA
13001171,RODENTIA,Muridae,Taterillus,Taterina,Wettstein,1916,NA
13001182,RODENTIA,Muridae,Leimacomys,Limacomys,Lydekker,1894,"[see Rosevear, 1969:487]"
13001185,RODENTIA,Muridae,Abditomys,NA,NA,NA,NA
13001187,RODENTIA,Muridae,Abeomelomys,NA,NA,NA,NA
13001189,RODENTIA,Muridae,Aethomys,NA,NA,NA,NA
13001199,RODENTIA,Muridae,Anisomys,NA,NA,NA,NA
13001201,RODENTIA,Muridae,Anonymomys,NA,NA,NA,NA
13001203,RODENTIA,Muridae,Apodemus,Alsomys,Dukelski,1928,NA
13001203,RODENTIA,Muridae,Apodemus,Karstomys,Martino,1939,NA
13001203,RODENTIA,Muridae,Apodemus,Nemomys,Thomas,1924,NA
13001203,RODENTIA,Muridae,Apodemus,Petromys,Martino,1934,NA
13001203,RODENTIA,Muridae,Apodemus,Sylvaemus,Ognev,1924,NA
13001224,RODENTIA,Muridae,Apomys,NA,NA,NA,NA
13001234,RODENTIA,Muridae,Archboldomys,NA,NA,NA,NA
13001237,RODENTIA,Muridae,Arvicanthis,Isomys,Sundevall,1843,NA
13001245,RODENTIA,Muridae,Bandicota,Gunomys,Thomas,1907,NA
13001249,RODENTIA,Muridae,Batomys,Mindanaomys,Sanborn,1953,NA
13001254,RODENTIA,Muridae,Berylmys,NA,NA,NA,NA
13001259,RODENTIA,Muridae,Bullimus,NA,NA,NA,NA
13001263,RODENTIA,Muridae,Bunomys,Bunomys,Grandidier,1905,"[not Thomas, 1910]"
13001263,RODENTIA,Muridae,Bunomys,Frateromys,Sody,1941,NA
13001270,RODENTIA,Muridae,Carpomys,NA,NA,NA,NA
13001273,RODENTIA,Muridae,Chiromyscus,NA,NA,NA,NA
13001275,RODENTIA,Muridae,Chiropodomys,Insulaemus,Taylor,1934,NA
13001282,RODENTIA,Muridae,Chiruromys,NA,NA,NA,NA
13001286,RODENTIA,Muridae,Chrotomys,Celaenomys,Thomas,1898,NA
13001291,RODENTIA,Muridae,Coccymys,NA,NA,NA,NA
13001294,RODENTIA,Muridae,Colomys,NA,NA,NA,NA
13001296,RODENTIA,Muridae,Conilurus,Conylurus,Ogilby,1837,NA
13001296,RODENTIA,Muridae,Conilurus,Hapalotis,Lichtenstein,1829,NA
13001299,RODENTIA,Muridae,Coryphomys,NA,NA,NA,NA
13001301,RODENTIA,Muridae,Crateromys,NA,NA,NA,NA
13001306,RODENTIA,Muridae,Cremnomys,NA,NA,NA,NA
13001309,RODENTIA,Muridae,Crossomys,NA,NA,NA,NA
13001311,RODENTIA,Muridae,Crunomys,NA,NA,NA,NA
13001316,RODENTIA,Muridae,Dacnomys,NA,NA,NA,NA
13001318,RODENTIA,Muridae,Dasymys,NA,NA,NA,NA
13001328,RODENTIA,Muridae,Dephomys,NA,NA,NA,NA
13001331,RODENTIA,Muridae,Desmomys,NA,NA,NA,NA
13001334,RODENTIA,Muridae,Diomys,NA,NA,NA,NA
13001336,RODENTIA,Muridae,Diplothrix,NA,NA,NA,NA
13001338,RODENTIA,Muridae,Echiothrix,Craurothrix,Thomas,1896,NA
13001341,RODENTIA,Muridae,Eropeplus,NA,NA,NA,NA
13001343,RODENTIA,Muridae,Golunda,NA,NA,NA,NA
13001345,RODENTIA,Muridae,Grammomys,NA,NA,NA,NA
13001358,RODENTIA,Muridae,Hadromys,NA,NA,NA,NA
13001361,RODENTIA,Muridae,Haeromys,NA,NA,NA,NA
13001365,RODENTIA,Muridae,Hapalomys,NA,NA,NA,NA
13001368,RODENTIA,Muridae,Heimyscus,NA,NA,NA,NA
13001370,RODENTIA,Muridae,Hybomys,Typomys,Thomas,1911,NA
13001379,RODENTIA,Muridae,Hydromys,Baiyankamys,Hinton,1943,NA
13001385,RODENTIA,Muridae,Hylomyscus,NA,NA,NA,NA
13001394,RODENTIA,Muridae,Hyomys,NA,NA,NA,NA
13001397,RODENTIA,Muridae,Kadarsanomys,NA,NA,NA,NA
13001399,RODENTIA,Muridae,Komodomys,NA,NA,NA,NA
13001401,RODENTIA,Muridae,Lamottemys,NA,NA,NA,NA
13001403,RODENTIA,Muridae,Leggadina,NA,NA,NA,NA
13001406,RODENTIA,Muridae,Lemniscomys,NA,NA,NA,NA
13001418,RODENTIA,Muridae,Lenomys,NA,NA,NA,NA
13001420,RODENTIA,Muridae,Lenothrix,NA,NA,NA,NA
13001422,RODENTIA,Muridae,Leopoldamys,NA,NA,NA,NA
13001429,RODENTIA,Muridae,Leporillus,NA,NA,NA,NA
13001432,RODENTIA,Muridae,Leptomys,NA,NA,NA,NA
13001436,RODENTIA,Muridae,Limnomys,NA,NA,NA,NA
13001439,RODENTIA,Muridae,Lorentzimys,NA,NA,NA,NA
13001441,RODENTIA,Muridae,Macruromys,NA,NA,NA,NA
13001444,RODENTIA,Muridae,Madromys,NA,NA,NA,NA
13001446,RODENTIA,Muridae,Malacomys,NA,NA,NA,NA
13001450,RODENTIA,Muridae,Mallomys,Dendrosminthus,de Vis,1907,NA
13001455,RODENTIA,Muridae,Malpaisomys,NA,NA,NA,NA
13001457,RODENTIA,Muridae,Mammelomys,NA,NA,NA,NA
13001460,RODENTIA,Muridae,Margaretamys,NA,NA,NA,NA
13001464,RODENTIA,Muridae,Mastacomys,NA,NA,NA,NA
13001466,RODENTIA,Muridae,Mastomys,Myomys,Thomas,1915,NA
13001475,RODENTIA,Muridae,Maxomys,NA,NA,NA,NA
13001493,RODENTIA,Muridae,Melasmothrix,NA,NA,NA,NA
13001495,RODENTIA,Muridae,Melomys,NA,NA,NA,NA
13001519,RODENTIA,Muridae,Mesembriomys,Ammomys,Thomas,1906,"[not Bonaparte, 1831]"
13001522,RODENTIA,Muridae,Micaelamys,NA,NA,NA,NA
13001525,RODENTIA,Muridae,Microhydromys,NA,NA,NA,NA
13001528,RODENTIA,Muridae,Micromys,NA,NA,NA,NA
13001530,RODENTIA,Muridae,Millardia,Grypomys,Thomas,1911,NA
13001530,RODENTIA,Muridae,Millardia,Guyia,Thomas,1917,NA
13001530,RODENTIA,Muridae,Millardia,Millardomys,Sody,1941,NA
13001535,RODENTIA,Muridae,Muriculus,NA,NA,NA,NA
13001537,RODENTIA,Muridae,Mus,Budamys,Kretzoi and Vertes,1967,NA
13001537,RODENTIA,Muridae,Mus,Coelomys,Thomas,1915,NA
13001537,RODENTIA,Muridae,Mus,Drymomys,Tschudi,1844,NA
13001537,RODENTIA,Muridae,Mus,Gatamiya,Deraniyagala,1966,NA
13001537,RODENTIA,Muridae,Mus,Hylenomys,Thomas,1925,NA
13001537,RODENTIA,Muridae,Mus,Leggada,Gray,1837,NA
13001537,RODENTIA,Muridae,Mus,Leggadilla,Thomas,1914,NA
13001537,RODENTIA,Muridae,Mus,Musculus,Rafinesque,1814,NA
13001537,RODENTIA,Muridae,Mus,Mycteromys,Robinson and Kloss,1918,NA
13001537,RODENTIA,Muridae,Mus,Nannomys,Peters,1876,NA
13001537,RODENTIA,Muridae,Mus,Oromys,Robinson and Kloss,1916,"[not Leidy, 1853]"
13001537,RODENTIA,Muridae,Mus,Pseudoconomys,Rhoads,1896,NA
13001537,RODENTIA,Muridae,Mus,Pyromys,Thomas,1911,NA
13001537,RODENTIA,Muridae,Mus,Tautatus,Kloss,1917,NA
13001585,RODENTIA,Muridae,Mylomys,NA,NA,NA,NA
13001588,RODENTIA,Muridae,Myomyscus,NA,NA,NA,NA
13001593,RODENTIA,Muridae,Nesokia,Erythronesokia,Khajuria,1981,NA
13001593,RODENTIA,Muridae,Nesokia,Nesocia,Blanford,1891,NA
13001593,RODENTIA,Muridae,Nesokia,Spalacomys,Peters,1860,NA
13001596,RODENTIA,Muridae,Nesoromys,NA,NA,NA,NA
13001598,RODENTIA,Muridae,Nilopegamys,NA,NA,NA,NA
13001600,RODENTIA,Muridae,Niviventer,NA,NA,NA,NA
13001618,RODENTIA,Muridae,Notomys,Ascopharynx,Waite,1900,NA
13001618,RODENTIA,Muridae,Notomys,Podanomalus,Waite,1898,NA
13001618,RODENTIA,Muridae,Notomys,Thylacomys,Waite,1898,NA
13001628,RODENTIA,Muridae,Oenomys,Aenomys,Kershaw,1923,NA
13001631,RODENTIA,Muridae,Palawanomys,NA,NA,NA,NA
13001633,RODENTIA,Muridae,Papagomys,NA,NA,NA,NA
13001636,RODENTIA,Muridae,Parahydromys,Drosomys,Thomas,1906,NA
13001636,RODENTIA,Muridae,Parahydromys,Limnomys,Thomas,1906,"[not Mearns, 1905]"
13001638,RODENTIA,Muridae,Paraleptomys,NA,NA,NA,NA
13001641,RODENTIA,Muridae,Paramelomys,NA,NA,NA,NA
13001651,RODENTIA,Muridae,Paruromys,NA,NA,NA,NA
13001653,RODENTIA,Muridae,Paulamys,Floresomys,Musser,1981,"[not Fries et al., 1955]"
13001655,RODENTIA,Muridae,Pelomys,Komemys,De Beaux,1924,NA
13001661,RODENTIA,Muridae,Phloeomys,NA,NA,NA,NA
13001664,RODENTIA,Muridae,Pithecheir,Pithechir,Müller,1840,"[nomen nudum , see Ellerman and Morrison-Scott, 1951, and Corbet and Hill, 1992]"
13001667,RODENTIA,Muridae,Pithecheirops,NA,NA,NA,NA
13001669,RODENTIA,Muridae,Pogonomelomys,NA,NA,NA,NA
13001672,RODENTIA,Muridae,Pogonomys,NA,NA,NA,NA
13001678,RODENTIA,Muridae,Praomys,Berberomys,Jaeger,1975,NA
13001695,RODENTIA,Muridae,Protochromys,NA,NA,NA,NA
13001697,RODENTIA,Muridae,Pseudohydromys,Mayermys,Laurie and Hill,1954,NA
13001697,RODENTIA,Muridae,Pseudohydromys,Neohydromys,Laurie,1952,NA
13001702,RODENTIA,Muridae,Pseudomys,Gyomys,Thomas,1910,NA
13001702,RODENTIA,Muridae,Pseudomys,Paraleporillus,Martinez and Lidicker,1971,NA
13001702,RODENTIA,Muridae,Pseudomys,Thetomys,Thomas,1910,NA
13001727,RODENTIA,Muridae,Rattus,Acanthomys,Gray,1867,"[not Lesson, 1842, or Tokuda, 1941]"
13001727,RODENTIA,Muridae,Rattus,Christomys,Sody,1941,NA
13001727,RODENTIA,Muridae,Rattus,Cironomys,Sody,1941,NA
13001727,RODENTIA,Muridae,Rattus,Epimys,Trouessart,1881,NA
13001727,RODENTIA,Muridae,Rattus,Geromys,Sody,1941,NA
13001727,RODENTIA,Muridae,Rattus,Mollicomys,Sody,1941,NA
13001727,RODENTIA,Muridae,Rattus,Octomys,Sody,1941,"[not Thomas, 1922]"
13001727,RODENTIA,Muridae,Rattus,Pullomys,Sody,1941,NA
13001727,RODENTIA,Muridae,Rattus,Rattus,Frisch,1775,NA
13001727,RODENTIA,Muridae,Rattus,Stenomys,Thomas,1910,NA
13001727,RODENTIA,Muridae,Rattus,Togomys,Dieterlen,1989,NA
13001794,RODENTIA,Muridae,Rhabdomys,NA,NA,NA,NA
13001797,RODENTIA,Muridae,Rhagamys,NA,NA,NA,NA
13001799,RODENTIA,Muridae,Rhynchomys,NA,NA,NA,NA
13001802,RODENTIA,Muridae,Solomys,Unicomys,Troughton,1935,NA
13001808,RODENTIA,Muridae,Sommeromys,NA,NA,NA,NA
13001810,RODENTIA,Muridae,Spelaeomys,NA,NA,NA,NA
13001812,RODENTIA,Muridae,Srilankamys,NA,NA,NA,NA
13001814,RODENTIA,Muridae,Stenocephalemys,NA,NA,NA,NA
13001819,RODENTIA,Muridae,Stochomys,NA,NA,NA,NA
13001821,RODENTIA,Muridae,Sundamys,NA,NA,NA,NA
13001825,RODENTIA,Muridae,Taeromys,Arcuomys,Sody,1941,NA
13001833,RODENTIA,Muridae,Tarsomys,NA,NA,NA,NA
13001836,RODENTIA,Muridae,Tateomys,NA,NA,NA,NA
13001839,RODENTIA,Muridae,Thallomys,NA,NA,NA,NA
13001844,RODENTIA,Muridae,Thamnomys,NA,NA,NA,NA
13001848,RODENTIA,Muridae,Tokudaia,Acanthomys,Tokuda,1941,"[not Lesson, 1842, or Gray, 1867]"
13001848,RODENTIA,Muridae,Tokudaia,Tokudamys,Johnson,1943,NA
13001851,RODENTIA,Muridae,Tryphomys,NA,NA,NA,NA
13001853,RODENTIA,Muridae,Uromys,Cyromys,Thomas,1910,NA
13001853,RODENTIA,Muridae,Uromys,Gymnomys,Gray,1867,NA
13001853,RODENTIA,Muridae,Uromys,Melanomys,Winter,1983,"[not Thomas, 1902]"
13001866,RODENTIA,Muridae,Vandeleuria,NA,NA,NA,NA
13001870,RODENTIA,Muridae,Vernaya,Octopodomys,Sody,1941,NA
13001872,RODENTIA,Muridae,Xenuromys,NA,NA,NA,NA
13001874,RODENTIA,Muridae,Xeromys,NA,NA,NA,NA
13001876,RODENTIA,Muridae,Zelotomys,Ochromys,Thomas,1920,NA
13001879,RODENTIA,Muridae,Zyzomys,Laomys,Thomas,1909,NA
13001886,RODENTIA,Muridae,Myotomys,Metotomys,Broom,1937,NA
13001889,RODENTIA,Muridae,Otomys,Anchotomys,Thomas,1918,NA
13001889,RODENTIA,Muridae,Otomys,Euryotis,Brants,1827,NA
13001889,RODENTIA,Muridae,Otomys,Lamotomys,Thomas,1918,NA
13001889,RODENTIA,Muridae,Otomys,Oreinomys,Trouessart,1880,[replacement name for Oreomys]
13001889,RODENTIA,Muridae,Otomys,Oreomys,Heuglin,1877,NA
13001889,RODENTIA,Muridae,Otomys,Palaeotomys,Broom,1937,NA
13001889,RODENTIA,Muridae,Otomys,Prototomys,Broom,1948,NA
13001909,RODENTIA,Muridae,Parotomys,Liotomys,Thomas,1918,NA
13100004,RODENTIA,Anomaluridae,Anomalurus,Anomalurella,Matschie,1914,NA
13100004,RODENTIA,Anomaluridae,Anomalurus,Anomalurops,Matschie,1914,NA
13100004,RODENTIA,Anomaluridae,Anomalurus,Aroaethrus,Waterhouse,1843,NA
13100012,RODENTIA,Anomaluridae,Idiurus,NA,NA,NA,NA
13100015,RODENTIA,Anomaluridae,Zenkerella,Aethurus,de Winton,1898,NA
13200002,RODENTIA,Pedetidae,Pedetes,Helamis,G. Cuvier,1821,NA
13200002,RODENTIA,Pedetidae,Pedetes,Helamys,G. Cuvier,1816,[variant]
13200002,RODENTIA,Pedetidae,Pedetes,Pedestes,Gray,1843,[lapsus cal.]
13200002,RODENTIA,Pedetidae,Pedetes,Yerbua,Forster,1778,NA
13300004,RODENTIA,Ctenodactylidae,Ctenodactylus,NA,NA,NA,NA
13300007,RODENTIA,Ctenodactylidae,Felovia,NA,NA,NA,NA
13300009,RODENTIA,Ctenodactylidae,Massoutiera,NA,NA,NA,NA
13300011,RODENTIA,Ctenodactylidae,Pectinator,Petrobates,Heuglin,1860,NA
13400004,RODENTIA,Bathyergidae,Bathyergus,Orycterus,Cuvier,1829,NA
13400007,RODENTIA,Bathyergidae,Cryptomys,Coetomys,Gray,1864,NA
13400007,RODENTIA,Bathyergidae,Cryptomys,Typhloryctes,Fitzinger,1867,NA
13400026,RODENTIA,Bathyergidae,Georychus,Fossor,Lichtenstein,1844,NA
13400026,RODENTIA,Bathyergidae,Georychus,Georhychus,Wagner,1843,NA
13400026,RODENTIA,Bathyergidae,Georychus,Georrychus,Minding,1829,NA
13400028,RODENTIA,Bathyergidae,Heliophobius,Myoscalops,Thomas,1890,NA
13400040,RODENTIA,Bathyergidae,Heterocephalus,Fornarina,Thomas,1903,NA
13400043,RODENTIA,Hystricidae,Atherurus,NA,NA,NA,NA
13400046,RODENTIA,Hystricidae,Hystrix,Acanthion,Cuvier,1823,NA
13400046,RODENTIA,Hystricidae,Hystrix,Acanthochoerus,Gray,1866,NA
13400046,RODENTIA,Hystricidae,Hystrix,Oedocephalus,Gray,1866,"[see Allen, 1939]"
13400046,RODENTIA,Hystricidae,Hystrix,Thecurus,Lyon,1907,NA
13400065,RODENTIA,Hystricidae,Trichys,NA,NA,NA,NA
13400068,RODENTIA,Petromuridae,Petromus,Petromys,A. Smith,1834,NA
13400086,RODENTIA,Thryonomyidae,Thryonomys,Aulacodus,Temminck,1827,"[preoccupied by Aulacodus Eschscholtz, 1822, a genus of Coleoptera]"
13400086,RODENTIA,Thryonomyidae,Thryonomys,Choeromys,Thomas,1922,NA
13400086,RODENTIA,Thryonomyidae,Thryonomys,Triaulacodus,Lydekker,1896,NA
13400093,RODENTIA,Erethizontidae,Chaetomys,Plectrochorerus,Pictet,1843,NA
13400096,RODENTIA,Erethizontidae,Coendou,Coandu,Fischer,1814,NA
13400096,RODENTIA,Erethizontidae,Coendou,Coendu,Lesson,1827,NA
13400096,RODENTIA,Erethizontidae,Coendou,Coendus,Geoffroy,1803,NA
13400096,RODENTIA,Erethizontidae,Coendou,Cuandu,Liais,1872,NA
13400105,RODENTIA,Erethizontidae,Echinoprocta,NA,NA,NA,NA
13400107,RODENTIA,Erethizontidae,Erethizon,Erethison,Cuvier,1829,NA
13400107,RODENTIA,Erethizontidae,Erethizon,Eretison,McMurtrie,1831,NA
13400107,RODENTIA,Erethizontidae,Erethizon,Eretizon,Cuvier,1825,NA
13400107,RODENTIA,Erethizontidae,Erethizon,Erithizon,Burnett,1830,NA
13400107,RODENTIA,Erethizontidae,Erethizon,Erythizon,Alston,1876,NA
13400116,RODENTIA,Erethizontidae,Sphiggurus,Cercolabes,Brandt,1835,NA
13400116,RODENTIA,Erethizontidae,Sphiggurus,Sinethere,F. Cuvier,1822,NA
13400116,RODENTIA,Erethizontidae,Sphiggurus,Sinotherus,F. Cuvier,1825,NA
13400116,RODENTIA,Erethizontidae,Sphiggurus,Synetheres,G. Cuvier,1829,NA
13400130,RODENTIA,Chinchillidae,Chinchilla,Eriomys,Lichtenstein,1829,NA
13400135,RODENTIA,Chinchillidae,Lagidium,Lagotis,Bennett,1833,NA
13400159,RODENTIA,Chinchillidae,Lagostomus,Lagostomopsis,Kraglievich,1926,NA
13400159,RODENTIA,Chinchillidae,Lagostomus,Viscaccia,Schinz,1825,"[not Oken, 1816]"
13400166,RODENTIA,Dinomyidae,Dinomys,NA,NA,NA,NA
13400170,RODENTIA,Caviidae,Cavia,Anoema,F. Cuvier,1809,NA
13400170,RODENTIA,Caviidae,Cavia,Cauia,Storr,1780,NA
13400170,RODENTIA,Caviidae,Cavia,Cobaia,Aymard,1854,NA
13400170,RODENTIA,Caviidae,Cavia,Cobaya,G. Cuvier,1817,NA
13400170,RODENTIA,Caviidae,Cavia,Coiza,Billberg,1828,NA
13400170,RODENTIA,Caviidae,Cavia,Mamcaviaus,Herrera,1899,NA
13400189,RODENTIA,Caviidae,Galea,NA,NA,NA,NA
13400201,RODENTIA,Caviidae,Microcavia,Caviella,Osgood,1915,NA
